,bond_daily_return,AAPL,JNJ,PG,TSLA,NVDA,MRNA,BA,SHOP,NEM,SPG,DIS
2020-08-14,2.8075448361919442e-05,112.043,138.998,127.876,110.047,11.5278,69.15,178.08,98.79,58.9536,59.3916,130.53
2020-08-17,2.7287292685862496e-05,111.756,139.693,128.261,122.377,12.2976,69.76,172.01,101.296,63.1087,59.3916,129.37
2020-08-18,2.6498981064992932e-05,112.673,140.734,129.228,125.807,12.2228,67.03,170.23,102.471,62.5089,56.7341,128.92
2020-08-19,2.689315637249834e-05,112.82,141.018,128.518,125.237,12.1008,68.0,169.27,100.911,60.9213,55.6451,127.77
2020-08-20,2.5710513436916216e-05,115.332,141.98,129.534,133.457,12.1038,67.81,169.58,103.962,62.0735,56.5061,128.12
2020-08-21,2.5316221101023828e-05,121.265,143.233,130.096,136.667,12.6442,66.45,167.5,102.112,60.5422,56.201,127.44
2020-08-24,2.5710513436916216e-05,122.725,143.607,131.113,134.28,12.6801,64.88,178.27,99.932,60.2007,59.6692,130.69
2020-08-25,2.7287292685862496e-05,121.709,143.529,131.635,134.89,12.71,66.25,174.73,103.719,59.8862,59.8008,129.79
2020-08-26,2.7287292685862496e-05,123.374,143.754,131.004,143.543,12.733,70.5,171.9,108.933,60.635,57.7611,132.18
2020-08-27,2.9257389613679408e-05,121.886,144.382,130.836,149.25,12.5883,68.03,174.2,105.35,59.7944,58.8585,133.73
2020-08-28,2.9257389613679408e-05,121.699,145.019,131.359,147.56,13.1063,67.49,175.8,104.206,61.5947,60.8372,135.54
2020-08-31,2.8469467739711263e-05,125.829,144.803,130.955,166.107,13.3331,64.89,171.82,106.642,62.1209,59.1028,131.87
2020-09-01,2.689315637249834e-05,130.834,143.009,130.807,158.35,13.7827,63.32,172.1,113.432,61.8801,58.5372,133.55
2020-09-02,2.610476675579676e-05,128.115,145.196,133.006,149.123,14.3055,64.72,174.78,107.459,62.3511,59.0941,135.39
2020-09-03,2.492188974012599e-05,117.866,141.155,130.885,135.667,12.9787,64.84,168.77,101.57,61.0598,59.2334,133.24
2020-09-04,2.8469467739711263e-05,117.944,140.254,130.589,139.44,12.5863,62.6,171.05,97.302,60.34,61.1853,131.99
2020-09-08,2.7287292685862496e-05,110.019,138.998,128.686,110.07,11.8804,54.34,161.08,91.74,60.7269,61.0203,134.2
2020-09-09,2.8075448361919442e-05,114.405,141.302,130.777,122.093,12.6791,56.9,160.78,94.931,63.1822,59.9829,133.36
2020-09-10,2.689315637249834e-05,110.67,138.674,129.396,123.78,12.2766,57.56,157.69,93.417,61.6256,57.6571,133.22
2020-09-11,2.6498981064992932e-05,109.213,139.489,130.767,124.24,12.1308,59.34,160.23,91.45,61.375,55.8796,131.75
2020-09-14,2.689315637249834e-05,112.486,140.027,131.221,139.873,12.8358,63.67,165.35,93.183,62.4507,59.0597,131.25
2020-09-15,2.689315637249834e-05,112.653,140.538,131.221,149.92,12.9547,66.88,163.49,92.939,62.6085,61.9081,131.24
2020-09-16,2.7287292685862496e-05,109.341,140.077,130.333,147.253,12.4784,68.84,167.46,88.518,62.3666,64.5647,132.09
2020-09-17,2.7287292685862496e-05,107.597,138.91,130.175,141.143,12.4284,67.89,167.53,87.076,61.4679,62.6137,130.22
2020-09-18,2.768139001307901e-05,104.185,140.812,130.027,147.383,12.1558,69.87,161.14,90.134,59.9762,60.8287,128.63
2020-09-21,2.689315637249834e-05,107.34,136.958,129.406,149.797,12.4814,69.26,156.35,92.789,59.0127,56.5061,125.41
2020-09-22,2.689315637249834e-05,109.028,136.115,130.589,141.41,12.6023,68.72,156.8,95.425,58.8086,56.716,127.21
2020-09-23,2.689315637249834e-05,104.444,136.33,129.03,126.787,12.0898,67.16,151.18,91.881,55.8145,54.7822,123.28
2020-09-24,2.6498981064992932e-05,105.517,136.547,129.603,129.263,12.3125,65.17,146.05,90.861,56.9454,54.7297,122.49
2020-09-25,2.610476675579676e-05,109.489,137.488,130.273,135.78,12.8378,69.47,156.03,96.092,56.926,55.3829,124.0
2020-09-28,2.6498981064992932e-05,112.091,138.851,130.639,140.4,12.9986,70.55,166.08,96.65,57.5848,57.309,125.99
2020-09-29,2.610476675579676e-05,111.243,138.811,129.919,139.69,13.1883,70.52,163.6,102.57,58.1768,55.7424,125.4
2020-09-30,2.7287292685862496e-05,112.918,140.528,131.566,143.003,13.4928,70.75,165.26,102.297,58.8086,56.3421,124.08
2020-10-01,2.689315637249834e-05,113.885,139.057,131.793,149.387,13.5768,70.03,167.86,105.443,58.2339,57.9537,123.31
2020-10-02,2.768139001307901e-05,110.219,138.037,130.747,138.363,13.0256,68.81,168.08,102.899,57.7338,59.4088,122.55
2020-10-05,3.08327660516472e-05,113.597,139.91,131.931,141.893,13.6048,71.95,171.2,106.553,58.5116,59.8961,123.37
2020-10-06,3.0045155697155934e-05,110.358,138.046,132.148,137.993,13.6987,71.04,159.54,104.125,56.3699,60.9584,120.93
2020-10-07,3.2013889726290046e-05,112.208,139.586,133.184,141.767,13.9253,72.37,164.61,107.343,56.6958,61.8728,122.91
2020-10-08,3.08327660516472e-05,112.101,140.538,134.091,141.973,13.8006,72.93,168.0,106.921,57.2037,62.1761,123.09
2020-10-09,3.122651284970246e-05,114.063,142.508,135.286,144.667,13.7247,73.0,167.33,109.6,58.2243,60.0896,124.98
2020-10-13,2.9257389613679408e-05,118.082,140.037,136.489,148.883,14.2078,78.29,162.14,110.659,58.1681,58.4028,128.96
2020-10-14,2.886344815444808e-05,118.171,139.783,136.331,153.767,14.0558,76.56,163.24,108.212,59.3175,58.316,126.59
2020-10-15,2.9257389613679408e-05,117.707,138.929,136.154,149.627,13.9313,75.58,164.24,107.83,58.3906,57.7829,127.36
2020-10-16,3.0045155697155934e-05,116.061,139.783,136.666,146.557,13.7737,73.94,167.35,106.721,58.084,57.516,126.81
2020-10-19,3.08327660516472e-05,113.086,136.213,134.339,143.61,13.46,70.96,167.11,106.9,57.1949,56.7093,124.23
2020-10-20,3.2013889726290046e-05,114.584,136.438,134.861,140.647,13.6078,71.25,167.24,105.649,56.7132,57.1975,124.95
2020-10-21,3.280111102821337e-05,113.964,135.859,135.601,140.88,13.4868,68.37,163.86,102.201,56.9831,56.9752,126.63
2020-10-22,3.4375087153648565e-05,112.859,136.938,134.635,141.93,13.3231,70.84,169.07,100.707,56.1115,58.8749,127.56
2020-10-23,3.358817681675674e-05,112.168,137.095,135.522,140.21,13.5528,70.53,167.36,102.622,56.0457,59.344,128.35
2020-10-26,3.2013889726290046e-05,112.178,135.899,134.506,140.093,13.1043,70.24,160.83,103.805,55.9083,57.3929,124.06
2020-10-27,3.122651284970246e-05,113.696,135.114,135.502,141.56,13.3591,70.67,155.24,108.289,57.1399,54.9967,123.31
2020-10-28,3.122651284970246e-05,108.425,130.604,131.023,135.34,12.5913,65.74,148.14,102.671,54.3605,53.9143,118.47
2020-10-29,3.358817681675674e-05,112.446,129.495,130.955,136.943,12.9877,71.28,148.29,97.7,55.9268,56.2649,121.54
2020-10-30,3.4768484046932e-05,106.149,129.417,130.491,129.347,12.4984,67.47,144.39,92.543,58.2436,55.7338,121.25
2020-11-02,3.4375087153648565e-05,106.059,130.908,131.822,133.503,12.5453,67.11,148.6,91.499,59.9937,57.4177,120.13
2020-11-03,3.555516132158765e-05,107.695,130.721,134.427,141.3,12.9827,69.08,153.65,94.172,61.792,57.6667,124.02
2020-11-04,3.08327660516472e-05,112.081,131.584,133.865,140.327,13.7557,69.81,151.63,99.6,60.3187,55.2617,125.07
2020-11-05,3.122651284970246e-05,116.061,131.918,135.522,146.03,14.1208,71.48,157.09,103.65,62.8862,56.3193,126.96
2020-11-06,3.280111102821337e-05,115.933,134.271,136.322,143.317,14.5213,72.45,157.74,104.5,63.155,54.8899,127.46
2020-11-09,3.79142616035999e-05,113.616,137.88,131.349,140.42,13.5928,77.74,179.36,90.26,61.1815,70.1888,142.59
2020-11-10,3.870031805486285e-05,113.274,139.96,133.5,136.787,12.734,76.05,188.69,88.576,60.1426,69.9571,142.11
2020-11-12,3.4768484046932e-05,116.449,139.979,135.305,137.253,13.4191,87.81,176.72,92.58,60.2625,61.3503,135.52
2020-11-13,3.516184210039519e-05,116.497,141.489,137.327,136.167,13.2592,89.39,187.11,91.83,60.903,66.283,138.36
2020-11-16,3.594844171850298e-05,117.512,142.391,135.572,136.03,13.4768,97.95,202.4,91.922,60.8653,70.0629,144.67
2020-11-17,3.4375087153648565e-05,116.623,140.969,135.039,147.203,13.3851,93.15,210.05,91.402,59.8098,70.0629,144.5
2020-11-18,3.4768484046932e-05,115.283,139.095,132.977,162.213,13.3911,88.89,203.3,93.143,57.0567,67.9774,143.9
2020-11-19,3.398165141277332e-05,115.884,138.881,132.809,166.423,13.4031,92.77,205.67,96.677,56.9164,71.5448,141.72
2020-11-20,3.280111102821337e-05,114.614,138.145,132.592,163.203,13.0505,97.61,199.62,98.851,57.1399,71.9796,141.07
2020-11-23,3.398165141277332e-05,111.205,136.732,132.07,173.95,13.1033,101.03,211.53,98.001,54.3877,75.7871,145.98
2020-11-24,3.4768484046932e-05,112.486,136.732,131.655,185.127,12.9218,98.56,218.49,97.124,52.7092,78.7861,151.49
2020-11-25,3.4768484046932e-05,113.333,136.557,131.99,191.333,13.1973,109.18,217.61,101.952,53.5537,77.3653,149.09
2020-11-27,3.319466335782728e-05,113.885,136.861,131.922,195.253,13.2243,127.03,216.5,103.439,54.2019,75.9111,147.13
2020-11-30,3.319466335782728e-05,116.29,137.517,132.178,189.2,13.3641,152.74,210.71,109.038,54.5172,73.2669,148.01
2020-12-01,3.634168329846865e-05,119.866,140.145,132.662,194.92,13.3531,141.01,213.01,106.906,55.8048,75.4134,149.44
2020-12-02,3.752117521416132e-05,120.222,140.802,131.704,189.607,13.5068,143.0,223.85,107.944,55.5726,77.4187,153.61
2020-12-03,3.634168329846865e-05,120.084,141.616,130.727,197.793,13.3631,157.26,237.2,106.268,55.1567,79.5309,153.24
2020-12-04,3.830730921472458e-05,119.413,142.822,130.855,199.68,13.5248,152.52,232.71,105.389,55.0919,83.3298,154.14
2020-12-07,3.7128050038637284e-05,120.882,141.587,131.043,213.92,13.5728,159.52,238.17,108.44,56.9454,79.3001,153.68
2020-12-08,3.634168329846865e-05,121.483,144.048,131.408,216.627,13.3171,169.86,236.57,110.209,57.0092,79.958,153.72
2020-12-09,3.752117521416132e-05,118.949,145.52,129.849,201.493,12.8978,156.59,232.06,103.819,55.592,80.6037,154.43
2020-12-10,3.634168329846865e-05,120.378,144.705,128.982,209.023,12.9398,155.69,234.43,106.737,55.2195,80.2498,154.69
2020-12-11,3.555516132158765e-05,119.571,145.373,129.929,203.33,12.9807,156.93,230.33,105.787,54.9303,77.9966,175.72
2020-12-14,3.555516132158765e-05,118.949,141.685,129.307,213.277,13.2752,155.07,228.62,105.917,53.7076,77.4826,169.3
2020-12-15,3.634168329846865e-05,124.901,143.106,130.067,211.083,13.3271,147.22,229.5,107.41,55.088,79.629,173.94
2020-12-16,3.634168329846865e-05,124.834,142.254,130.659,207.59,13.2093,137.03,225.87,115.731,56.2082,78.3322,173.12
2020-12-17,3.7128050038637284e-05,125.711,146.0,131.596,218.633,13.3081,144.0,221.24,118.0,57.5142,78.9978,173.55
2020-12-18,3.752117521416132e-05,123.729,146.853,132.346,231.667,13.2393,140.23,219.75,117.096,56.4511,75.8044,172.89
2020-12-21,3.752117521416132e-05,125.248,145.44,130.905,216.62,13.2991,138.3,219.31,119.726,56.6562,74.2243,170.69
2020-12-22,3.6734886069256234e-05,128.815,145.146,129.968,213.447,13.2452,125.88,218.78,127.708,55.4343,74.2853,170.45
2020-12-23,3.79142616035999e-05,127.908,144.402,129.781,215.327,12.9767,130.34,219.69,119.796,55.7778,75.3953,173.55
2020-12-24,3.7128050038637284e-05,128.904,144.921,131.083,220.59,12.9607,123.39,217.15,122.552,56.4316,76.0456,173.73
2020-12-28,3.7128050038637284e-05,133.525,145.607,131.99,221.23,12.8678,111.4,216.09,114.706,55.8164,77.0439,178.86
2020-12-29,3.7128050038637284e-05,131.732,146.499,131.754,221.997,12.9108,114.39,216.25,117.161,55.7333,75.072,177.3
2020-12-30,3.6734886069256234e-05,130.618,148.314,131.132,231.593,13.1123,111.13,216.67,116.3,56.3475,75.6842,181.17
2020-12-31,3.6734886069256234e-05,129.613,149.57,132.444,235.223,13.0216,104.47,214.06,113.195,55.8813,76.8647,181.18
2021-01-04,3.6734886069256234e-05,126.41,148.755,131.181,243.257,13.0804,111.73,202.72,109.24,58.9237,74.6392,177.68
2021-01-05,3.79142616035999e-05,127.957,150.491,132.01,245.037,13.3711,109.18,211.63,111.874,59.1839,74.9633,178.44
2021-01-06,4.105755733907479e-05,123.67,151.923,133.401,251.993,12.5823,116.26,211.03,108.731,60.873,76.6749,179.12
2021-01-07,4.262827574930128e-05,127.869,152.423,132.158,272.013,13.3111,115.09,212.71,115.953,60.7801,76.7303,178.58
2021-01-08,4.459080337038124e-05,128.982,152.109,132.099,293.34,13.2432,112.75,209.9,118.892,58.5871,77.9546,178.69
2021-01-11,4.5375543826331466e-05,125.987,151.472,131.211,270.397,13.5878,117.26,206.79,117.764,57.8034,74.9357,179.09
2021-01-12,4.5375543826331466e-05,125.809,150.305,130.441,283.147,13.451,124.55,208.41,118.824,58.3075,77.0001,175.99
2021-01-13,4.341340280400452e-05,127.839,150.069,130.649,284.803,13.4978,124.06,207.21,119.982,57.9157,80.101,176.12
2021-01-14,4.5375543826331466e-05,125.919,152.679,129.258,281.667,13.1673,129.72,209.91,117.886,59.0911,85.5812,173.43
2021-01-15,4.380590832075981e-05,124.182,152.355,128.281,275.387,12.8268,129.65,204.32,117.047,57.7192,83.8229,171.44
2021-01-19,4.341340280400452e-05,124.852,154.718,127.176,281.517,12.9926,125.01,210.71,117.397,57.7095,83.5263,172.26
2021-01-20,4.341340280400452e-05,128.962,154.325,125.588,283.483,13.3321,125.14,211.45,120.098,59.2681,85.8874,173.64
2021-01-21,4.419837517355418e-05,133.704,153.718,125.46,281.663,13.8335,132.98,207.41,119.815,58.1401,85.1836,171.28
2021-01-22,4.341340280400452e-05,135.831,155.454,124.473,282.213,13.6787,131.02,205.84,119.67,57.6167,86.0675,172.78
2021-01-25,4.145029499813546e-05,139.606,157.758,126.633,293.6,13.6197,147.0,203.36,120.592,57.5142,87.8612,171.89
2021-01-26,4.145029499813546e-05,139.843,162.033,127.443,294.363,13.4011,151.93,202.06,115.977,57.3652,89.2763,169.56
2021-01-27,4.105755733907479e-05,138.757,159.572,122.924,288.053,12.8848,155.73,194.03,109.208,54.9497,87.1031,163.03
2021-01-28,4.223565419558817e-05,133.92,160.778,124.828,278.477,13.0176,159.55,197.23,112.057,55.7333,87.8879,171.88
2021-01-29,4.380590832075981e-05,128.894,155.05,122.756,264.51,12.9567,173.16,194.19,109.859,55.6113,83.7608,168.17
2021-02-01,4.302085861618288e-05,131.023,154.649,123.506,279.937,13.2033,157.48,195.84,114.493,55.8715,83.7695,170.97
2021-02-02,4.419837517355418e-05,131.851,153.267,123.329,290.93,13.5228,158.58,200.94,123.535,55.6394,83.3375,176.96
2021-02-03,4.5375543826331466e-05,130.824,152.54,123.487,284.897,13.4968,165.86,207.39,122.416,54.966,84.1651,176.43
2021-02-04,4.5375543826331466e-05,134.204,153.963,123.565,283.33,13.6307,173.31,210.64,126.087,53.8004,85.7691,180.23
2021-02-05,4.6944561201023305e-05,133.792,156.306,124.078,284.077,13.5568,176.24,207.93,128.775,55.3318,87.2023,181.16
2021-02-08,4.6944561201023305e-05,133.938,156.747,123.693,287.807,14.4025,185.98,211.95,134.509,56.3756,89.1771,190.0
2021-02-09,4.655236478057212e-05,133.053,158.042,123.21,283.153,14.2267,179.52,215.12,143.299,55.9935,92.4278,188.21
2021-02-10,4.5375543826331466e-05,132.441,158.543,122.766,268.273,14.726,179.34,211.92,146.242,55.7042,95.728,189.63
2021-02-11,4.576785610077572e-05,132.186,157.836,122.875,270.553,15.2124,183.44,210.66,146.331,54.4718,98.493,190.91
2021-02-12,4.733671901879788e-05,132.421,158.326,122.214,272.04,14.9229,183.74,210.98,145.549,54.9942,98.4836,187.67
2021-02-16,5.125617572176999e-05,130.293,156.894,122.5,265.407,15.2902,178.53,217.18,147.4,53.931,99.1321,186.35
2021-02-17,5.0864403512651535e-05,127.987,157.444,123.003,266.05,14.868,176.76,215.52,142.5,53.1755,97.5492,186.44
2021-02-18,5.0864403512651535e-05,126.891,157.522,124.039,262.46,14.791,169.57,208.48,138.457,53.5208,96.0141,183.0
2021-02-19,5.2822879442970816e-05,127.051,154.913,121.73,260.433,14.8879,174.74,217.47,143.501,52.8765,98.6269,183.65
2021-02-22,5.399750307555351e-05,123.265,154.816,121.208,238.167,14.3195,159.37,212.88,138.13,53.6417,101.64,191.76
2021-02-23,5.399750307555351e-05,123.128,153.453,122.115,232.947,14.1068,150.17,212.12,130.024,53.0361,103.757,197.09
2021-02-24,5.438896734411003e-05,122.625,155.493,122.243,247.34,14.4623,144.79,229.34,130.115,53.2596,107.256,197.51
2021-02-25,6.0647170438077325e-05,118.348,155.649,121.208,227.407,13.2742,148.38,216.45,124.51,52.3648,103.49,190.98
2021-02-26,5.673694559393816e-05,118.616,151.55,118.288,225.167,13.6807,154.81,212.01,128.097,50.7405,101.783,189.04
2021-03-01,5.71281408126012e-05,125.001,152.365,119.007,239.477,13.8076,157.4,224.39,130.994,50.9921,102.68,194.98
2021-03-02,5.595443991035509e-05,122.399,152.08,118.652,228.813,13.3721,146.81,223.14,130.906,52.9984,100.668,193.94
2021-03-03,5.791041604052971e-05,119.404,149.403,117.942,217.733,12.7719,131.22,228.56,122.03,52.1307,102.737,192.26
2021-03-04,6.0647170438077325e-05,117.522,146.392,116.965,207.147,12.3384,132.3,224.71,114.944,52.2168,99.2464,188.03
2021-03-05,6.142875511461199e-05,118.772,149.284,120.635,199.317,12.4294,132.19,223.22,113.101,53.4608,100.191,189.99
2021-03-08,6.260084472953231e-05,113.825,150.53,121.918,187.667,11.5638,123.47,224.03,107.243,53.13,100.676,201.91
2021-03-09,6.10379819414586e-05,118.448,150.815,120.823,224.527,12.4924,130.87,230.61,113.074,53.9407,100.047,194.51
2021-03-10,6.0256320597362745e-05,117.383,152.208,121.948,222.687,12.4404,129.75,245.34,108.79,54.8172,103.032,195.06
2021-03-11,6.0647170438077325e-05,119.307,152.198,121.523,233.2,12.9657,140.47,252.0,114.224,55.0705,104.415,196.75
2021-03-12,6.455356152268443e-05,118.388,152.629,122.697,231.243,12.8278,136.99,269.19,114.063,55.5794,106.226,197.16
2021-03-15,6.377258964507249e-05,121.285,153.433,123.101,235.98,13.1623,143.66,265.63,115.9,57.8693,109.077,196.76
2021-03-16,6.377258964507249e-05,122.844,154.325,123.477,225.627,13.2622,156.02,255.21,114.317,58.2465,105.626,194.24
2021-03-17,6.416309471890536e-05,122.045,153.757,122.963,233.937,13.3121,147.55,263.59,116.917,59.33,106.58,195.24
2021-03-18,6.728575822556593e-05,117.905,153.482,123.239,217.72,12.6941,141.46,256.06,111.71,58.6596,105.301,192.28
2021-03-19,6.845612637285114e-05,117.383,153.06,122.579,218.29,12.8178,143.74,255.82,112.095,58.3501,105.178,191.14
2021-03-22,6.650532175767054e-05,120.704,153.502,124.65,223.333,13.1573,145.6,251.23,116.0,57.37,103.871,192.86
2021-03-23,6.416309471890536e-05,119.866,153.364,126.979,220.72,13.0425,136.52,241.25,116.2,56.6445,99.5143,188.73
2021-03-24,6.377258964507249e-05,117.482,154.855,126.939,210.09,12.6152,131.61,239.24,110.601,56.8796,98.5983,184.72
2021-03-25,6.416309471890536e-05,117.964,154.913,127.817,213.463,12.5074,133.33,247.19,106.168,56.4182,102.423,186.91
2021-03-26,6.572473239052634e-05,118.566,157.738,129.711,206.237,12.8108,133.28,244.87,106.521,57.9448,103.356,185.92
2021-03-29,6.806604185438658e-05,118.742,158.797,131.734,203.763,12.9198,123.42,250.52,103.991,58.5658,102.584,184.85
2021-03-30,6.806604185438658e-05,117.304,157.816,129.711,211.873,12.8438,118.49,252.01,104.868,56.4182,104.005,185.53
2021-03-31,6.845612637285114e-05,119.491,157.179,129.692,222.643,13.3191,130.95,254.72,110.65,56.7858,102.547,184.52
2021-04-01,6.650532175767054e-05,120.319,155.718,128.586,220.583,13.7827,132.55,252.96,115.541,58.2368,103.833,188.97
2021-04-05,6.806604185438658e-05,123.167,156.306,130.659,230.35,13.958,129.91,259.36,114.595,58.8772,103.699,188.5
2021-04-06,6.572473239052634e-05,123.474,156.267,130.707,230.54,13.8325,133.53,255.17,115.614,59.1684,104.997,189.73
2021-04-07,6.611504619025155e-05,125.109,156.483,130.945,223.657,14.1138,131.47,252.58,115.947,58.4255,105.455,187.56
2021-04-08,6.455356152268443e-05,127.525,155.855,131.438,227.933,14.2856,133.88,254.95,122.269,58.2272,104.205,187.32
2021-04-09,6.572473239052634e-05,130.106,154.208,130.579,225.673,14.3685,140.92,252.36,122.73,57.9543,105.645,187.89
2021-04-12,6.650532175767054e-05,128.381,154.59,131.113,233.993,15.1754,139.4,249.52,120.2,57.106,104.578,186.49
2021-04-13,6.455356152268443e-05,131.494,152.512,129.376,254.107,15.6436,149.71,253.27,124.154,58.6518,103.338,185.49
2021-04-14,6.455356152268443e-05,129.159,152.943,129.859,244.077,15.2422,160.03,252.43,117.986,58.2736,103.691,187.46
2021-04-15,6.142875511461199e-05,131.563,153.404,131.428,246.283,16.101,159.87,251.11,120.834,61.0356,104.435,185.93
2021-04-16,6.260084472953231e-05,131.239,155.16,131.428,246.593,15.8763,170.81,248.18,120.78,61.6286,106.751,187.26
2021-04-19,6.338204629385835e-05,131.9,155.581,130.817,238.21,15.3271,161.91,244.15,114.578,61.1003,106.236,187.43
2021-04-20,6.221018650132137e-05,130.214,159.218,131.892,239.663,15.1375,156.78,234.06,112.301,62.0339,104.138,182.79
2021-04-21,6.18194899655311e-05,130.599,159.328,131.043,248.04,15.3251,169.5,235.92,114.206,62.9568,107.209,183.11
2021-04-22,6.18194899655311e-05,129.07,157.983,129.751,239.897,14.817,168.1,234.33,109.664,61.9013,105.397,182.76
2021-04-23,6.221018650132137e-05,131.388,158.297,129.08,243.133,15.2313,173.63,238.38,109.903,61.9206,106.57,183.02
2021-04-26,6.221018650132137e-05,131.782,156.954,126.495,246.067,15.4428,177.61,241.44,116.6,61.5056,109.527,184.27
2021-04-27,6.416309471890536e-05,131.455,156.062,126.416,234.913,15.3471,183.41,242.47,115.689,60.4986,111.529,184.64
2021-04-28,6.416309471890536e-05,130.676,154.923,126.633,231.467,15.2422,178.68,235.46,128.88,60.4889,112.197,183.39
2021-04-29,6.494399006440332e-05,130.579,157.032,127.699,225.667,15.2902,175.67,235.94,123.307,58.708,112.415,185.33
2021-04-30,6.494399006440332e-05,128.599,155.621,128.577,236.48,14.9767,178.82,234.31,118.251,58.8018,110.957,186.02
2021-05-03,6.416309471890536e-05,129.662,158.012,130.096,228.3,14.804,186.02,235.19,112.201,60.7337,112.291,185.51
2021-05-04,6.338204629385835e-05,125.06,160.454,129.662,224.533,14.3195,173.59,233.63,114.294,60.3187,110.614,184.25
2021-05-05,6.260084472953231e-05,125.307,159.779,128.616,223.647,14.4263,162.84,228.18,112.035,61.0916,110.213,181.51
2021-05-06,6.221018650132137e-05,126.921,160.425,130.235,221.18,14.4913,160.5,229.81,109.093,63.0235,112.034,181.79
2021-05-07,6.299146465793548e-05,127.591,161.161,130.244,224.123,14.779,163.15,235.47,110.86,63.4375,113.875,184.84
2021-05-10,6.416309471890536e-05,124.301,162.838,132.681,209.68,14.2347,158.55,232.93,108.024,64.3991,115.524,184.3
2021-05-11,6.455356152268443e-05,123.384,161.504,132.01,205.733,14.2746,158.99,228.88,111.02,64.8035,111.776,181.67
2021-05-12,6.650532175767054e-05,120.3,160.867,130.619,196.63,13.7287,152.68,220.78,108.39,63.9368,107.199,177.85
2021-05-13,6.533438035116745e-05,122.457,162.554,132.73,190.563,13.6357,149.87,222.64,104.777,64.936,107.542,178.34
2021-05-14,6.416309471890536e-05,124.881,162.788,133.006,196.58,14.2118,161.38,228.47,108.501,66.6589,111.357,173.7
2021-05-17,6.455356152268443e-05,123.739,162.945,132.74,192.277,14.1358,160.43,227.98,109.639,69.7227,111.415,170.08
2021-05-18,6.455356152268443e-05,122.34,163.005,131.379,192.623,13.986,159.53,227.55,113.336,70.0796,111.709,169.68
2021-05-19,6.611504619025155e-05,122.183,162.671,131.645,187.82,14.0358,157.99,224.42,117.039,69.4016,111.443,169.27
2021-05-20,6.416309471890536e-05,124.745,163.613,132.996,195.593,14.5803,165.97,227.65,121.49,69.5814,111.709,171.36
2021-05-21,6.416309471890536e-05,122.912,163.504,132.996,193.627,14.9589,161.45,234.82,122.412,69.2796,111.548,172.4
2021-05-24,6.338204629385835e-05,124.549,164.132,132.957,202.147,15.5768,164.17,237.44,126.143,69.7971,113.597,174.31
2021-05-25,6.142875511461199e-05,124.351,163.681,133.401,201.563,15.6127,169.26,240.74,124.0,68.9681,113.388,176.17
2021-05-26,6.221018650132137e-05,124.301,162.701,133.105,206.377,15.6646,175.59,241.37,123.883,68.9585,115.476,176.47
2021-05-27,6.338204629385835e-05,122.765,162.454,130.077,210.283,15.4528,179.54,250.7,124.084,68.8646,116.925,179.04
2021-05-28,6.221018650132137e-05,122.104,162.878,129.948,208.407,16.2079,185.01,247.02,124.287,69.2323,117.107,178.65
2021-06-01,6.377258964507249e-05,121.779,159.298,128.064,207.967,16.2288,184.66,254.73,125.156,69.6753,122.303,178.84
2021-06-02,6.260084472953231e-05,122.547,159.935,128.616,201.707,16.741,191.6,255.62,122.959,68.4979,123.219,177.0
2021-06-03,6.416309471890536e-05,121.06,159.788,130.925,190.947,16.9327,195.22,250.32,119.9,66.9511,122.189,176.24
2021-06-04,6.142875511461199e-05,123.364,159.719,131.013,199.683,17.54,206.07,249.92,120.574,67.3196,120.549,177.18
2021-06-07,6.18194899655311e-05,123.374,158.63,131.467,201.71,17.581,219.57,252.66,123.055,67.3758,122.132,176.99
2021-06-08,6.0256320597362745e-05,124.192,157.228,129.938,201.197,17.419,213.0,252.76,123.074,65.887,123.686,176.33
2021-06-09,5.908354097372559e-05,124.577,159.355,129.899,199.593,17.3242,217.44,248.06,121.556,65.943,123.582,176.04
2021-06-10,5.71281408126012e-05,123.583,160.788,130.865,203.373,17.391,217.0,248.34,123.11,66.9511,122.628,176.57
2021-06-11,5.791041604052971e-05,124.785,158.747,129.958,203.297,17.7904,218.85,247.28,124.702,66.2448,122.342,177.38
2021-06-14,5.947450587262537e-05,127.849,159.141,130.007,205.897,17.9842,207.41,245.14,130.664,65.7932,121.474,178.18
2021-06-15,5.947450587262537e-05,127.041,158.297,129.771,199.787,17.7535,201.59,246.54,132.108,65.0869,119.653,175.86
2021-06-16,6.18194899655311e-05,127.533,158.239,127.965,201.623,17.7754,197.84,242.27,136.63,64.4929,119.157,174.66
2021-06-17,5.986543241132125e-05,129.139,158.994,129.13,205.533,18.6213,202.47,239.22,144.927,59.9887,117.269,174.65
2021-06-18,5.71281408126012e-05,127.829,155.875,127.235,207.77,18.6033,199.19,237.35,146.687,59.0001,114.246,172.42
2021-06-21,5.908354097372559e-05,129.643,157.669,128.242,206.943,18.3915,208.24,245.28,148.023,59.7624,119.853,173.97
2021-06-22,5.83014960653383e-05,131.289,157.454,128.281,207.903,18.8508,221.36,243.78,150.844,59.2826,118.709,173.5
2021-06-23,5.908354097372559e-05,131.013,156.513,128.103,218.857,19.0205,212.04,243.57,150.053,59.0379,120.492,175.33
2021-06-24,5.8692537707294434e-05,130.736,157.208,128.192,226.607,19.1693,220.14,250.57,147.899,58.6983,119.052,177.93
